Origin Postcode,Destination Postcode,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Origin Latitude,Origin Longitude,Destination Latitude,Destination Longitude
TA24 6YQ,TA19 9PZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA24 6YR,TA1 3WE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA24 6YS,TA4 4TA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA24 6YT,TA20 3NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA24 6YU,TA24 7ND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA24 6YW,TA1 4WX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA24 6YX,TA1 3LR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA24 6YY,TA2 7PS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA24 6YZ,TA1 3YY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA24 6ZN,TA1 4TT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA24 6ZQ,TA6 5DR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA24 6ZX,TA20 4EB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA24 6ZY,TA15 6XW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA24 7AA,TA2 8JW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.10577,-3.57564,51.10577,-3.57564
TA24 7AB,TA24 7EZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.10494,-3.59081,51.10494,-3.59081
TA24 7AD,TA10 9FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.10752,-3.59851,51.10752,-3.59851
TA24 7AE,TA5 2YA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.10019,-3.55749,51.10019,-3.55749
TA24 7AF,TA21 8JL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.09837,-3.54071,51.09837,-3.54071
TA24 7AG,TA22 9HQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1412,-3.53416,51.1412,-3.53416
TA24 7AH,TA20 3HL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.14146,-3.53205,51.14146,-3.53205
TA24 7AJ,TA6 5DB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.14199,-3.53059,51.14199,-3.53059
TA24 7AL,TA6 5SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.14602,-3.52109,51.14602,-3.52109
TA24 7AN,TA2 7BX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.14087,-3.53284,51.14087,-3.53284
TA24 7AP,TA24 6GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.14083,-3.53143,51.14083,-3.53143
TA24 7AQ,TA24 8DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.14138,-3.53265,51.14138,-3.53265
TA24 7AR,TA16 5NT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13857,-3.53105,51.13857,-3.53105
TA24 7AS,TA10 9QA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13623,-3.5231,51.13623,-3.5231
TA24 7AT,TA1 9NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1460999,-3.58317,51.1460999,-3.58317
TA24 7AU,TA24 8PS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13914,-3.54008,51.13914,-3.54008
TA24 7AW,TA8 1PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.14042,-3.53194,51.14042,-3.53194
TA24 7AX,TA21 0LP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1323099,-3.65433,51.1323099,-3.65433
TA24 7AY,TA20 9DQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.6285046,-63.6698352,44.6285046,-63.6698352
TA24 7AZ,TA1 1UJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13067,-3.48309,51.13067,-3.48309
TA24 7BA,TA10 9QT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.16803,-3.49355,51.16803,-3.49355
TA24 7BB,TA13 5ZQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.14486,-3.54411,51.14486,-3.54411
TA24 7BD,TA10 0YX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.14014,-3.53945,51.14014,-3.53945
TA24 7BE,TA7 8EH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.6285046,-63.6698352,44.6285046,-63.6698352
TA24 7BF,TA1 1SA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.10717,-3.65066,51.10717,-3.65066
TA24 7BG,TA8 2QL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.12836,-3.52653,51.12836,-3.52653
TA24 7BH,TA8 9DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1215199,-3.51431,51.1215199,-3.51431
TA24 7BJ,TA6 3WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.12852,-3.49772,51.12852,-3.49772
TA24 7BL,TA2 6DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.15405,-3.49768,51.15405,-3.49768
TA24 7BN,TA4 3NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.14679,-3.49387,51.14679,-3.49387
TA24 7BP,TA1 3BQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1379,-3.50133,51.1379,-3.50133
TA24 7BQ,TA8 2PW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1245,-3.52984,51.1245,-3.52984
TA24 7BS,TA24 6DL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13849,-3.5129,51.13849,-3.5129
TA24 7BT,TA4 1YS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13435,-3.49372,51.13435,-3.49372
TA24 7BU,TA9 3YB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.10915,-3.52835,51.10915,-3.52835
TA24 7BW,TA24 5QH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1418899,-3.50439,51.1418899,-3.50439
TA24 7BX,TA24 6LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA24 7BY,TA6 4TH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.10989,-3.48312,51.10989,-3.48312
TA24 7BZ,TA5 1HE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA24 7DA,TA1 2NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.10446,-3.47199,51.10446,-3.47199
TA24 7DB,TA20 1PS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.09741,-3.46891,51.09741,-3.46891
TA24 7DD,TA20 3QQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.09971,-3.46364,51.09971,-3.46364
TA24 7DE,TA5 2QF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.09636,-3.45128,51.09636,-3.45128
TA24 7DF,TA1 5ZX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.09058,-3.4479,51.09058,-3.4479
TA24 7DG,TA18 9DA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.09913,-3.43941,51.09913,-3.43941
TA24 7DH,TA19 9RW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.14005,-3.5313,51.14005,-3.5313
TA24 7DJ,TA10 1AF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.10051,-3.56017,51.10051,-3.56017
TA24 7DL,TA5 2ED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13959,-3.54148,51.13959,-3.54148
TA24 7DP,TA6 6BP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1383886,-3.5390407,51.1383886,-3.5390407
TA24 7DQ,TA2 8NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1097899,-3.45376,51.1097899,-3.45376
TA24 7DR,TA8 9DP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.138375233333335,-3.540111633333334,51.138375233333335,-3.540111633333334
TA24 7DS,TA6 5JZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13908,-3.53677,51.13908,-3.53677
TA24 7DT,TA6 9FQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13966,-3.54061,51.13966,-3.54061
TA24 7DU,TA8 2QP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13767356666667,-3.5395562,51.13767356666667,-3.5395562
TA24 7DX,TA18 7DP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.137914,-3.53830525,51.137914,-3.53830525
TA24 7DY,TA1 9SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13889,-3.53855,51.13889,-3.53855
TA24 7DZ,TA1 1AG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.139,-3.5377284,51.139,-3.5377284
TA24 7EA,TA19 9NN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.14227,-3.54955,51.14227,-3.54955
TA24 7EB,TA4 4SY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.14069,-3.54265,51.14069,-3.54265
TA24 7ED,TA8 2HX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.14407,-3.55252,51.14407,-3.55252
TA24 7EE,TA21 8FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.15016,-3.55052,51.15016,-3.55052
TA24 7EF,TA9 4RA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1413,-3.55793,51.1413,-3.55793
TA24 7EG,TA6 9BT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1377,-3.5646,51.1377,-3.5646
TA24 7EH,TA1 4EQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13659,-3.5596,51.13659,-3.5596
TA24 7EJ,TA1 3DR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.14012,-3.56984,51.14012,-3.56984
TA24 7EL,TA11 6JR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13565,-3.56588,51.13565,-3.56588
TA24 7EN,TA5 2FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1376599,-3.57796,51.1376599,-3.57796
TA24 7EP,TA3 6EL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13886,-3.54161,51.13886,-3.54161
TA24 7EQ,TA5 1EB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13774,-3.56512,51.13774,-3.56512
TA24 7ER,TA7 9NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13926,-3.53588,51.13926,-3.53588
TA24 7EW,TA1 1JU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13842,-3.58438,51.13842,-3.58438
TA24 7EX,TA2 6EF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13503,-3.54058,51.13503,-3.54058
TA24 7EY,TA3 6HL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1260199,-3.55445,51.1260199,-3.55445
TA24 7EZ,TA4 4PG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13301,-3.55447,51.13301,-3.55447
TA24 7HA,TA8 2ZT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.12936,-3.5449,51.12936,-3.5449
TA24 7HB,TA6 5AH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1238699,-3.54919,51.1238699,-3.54919
TA24 7HD,TA7 8HT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.11904,-3.54181,51.11904,-3.54181
TA24 7HE,TA7 8LZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.11447,-3.53827,51.11447,-3.53827
TA24 7HF,TA6 3NX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.10961,-3.54487,51.10961,-3.54487
TA24 7HG,TA6 4QT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA24 7HN,TA6 9GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.10331,-3.55366,51.10331,-3.55366
TA24 7HP,TA6 5YF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1171999,-3.56159,51.1171999,-3.56159
TA24 7HR,TA18 7YH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.11568,-3.56659,51.11568,-3.56659
TA24 7HS,TA4 2RE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.11342,-3.57667,51.11342,-3.57667
TA24 7HT,TA1 3BF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1153199,-3.58399,51.1153199,-3.58399
TA24 7HU,TA1 1HU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.12736,-3.57057,51.12736,-3.57057
TA24 7HW,TA1 3HG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1124923,-3.5548822,51.1124923,-3.5548822
TA24 7HX,TA2 8SJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.12365,-3.58269,51.12365,-3.58269
TA24 7HY,TA12 6YW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1215199,-3.60016,51.1215199,-3.60016
TA24 7HZ,TA6 4JR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.11408,-3.60779,51.11408,-3.60779
TA24 7JA,TA8 1NX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.6285046,-63.6698352,44.6285046,-63.6698352
TA24 7JD,TA6 3TU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.09315,-3.58737,51.09315,-3.58737
TA24 7JE,TA6 6FH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.10270353333333,-3.5641066333333336,51.10270353333333,-3.5641066333333336
TA24 7JF,TA1 5DW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.10552,-3.56539,51.10552,-3.56539
TA24 7JG,TA14 6ST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1045299,-3.56401,51.1045299,-3.56401
TA24 7JH,TA7 8RD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.10423,-3.56916,51.10423,-3.56916
TA24 7JL,TA7 8HW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.09823,-3.58015,51.09823,-3.58015
TA24 7JN,TA4 3QX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA24 7JQ,TA24 7NX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.10372,-3.56524,51.10372,-3.56524
TA24 7JR,TA20 3SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA24 7JS,TA24 6FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.14075,-3.74513,51.14075,-3.74513
TA24 7JT,TA1 1UL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13639,-3.73869,51.13639,-3.73869
TA24 7JU,TA3 6YP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.14212,-3.73707,51.14212,-3.73707
TA24 7JW,TA18 7QL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.10475,-3.65262,51.10475,-3.65262
TA24 7JX,TA7 8BS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1397,-3.72,51.1397,-3.72
TA24 7JY,TA3 6JN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1407291,-3.68998985,51.1407291,-3.68998985
TA24 7JZ,TA5 2PQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13015,-3.70697,51.13015,-3.70697
TA24 7LA,TA8 2XZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1208,-3.71492,51.1208,-3.71492
TA24 7LB,TA18 8BX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.16117,-3.76907,51.16117,-3.76907
TA24 7LD,TA21 0JN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1173469,-3.7841399,51.1173469,-3.7841399
TA24 7LE,TA24 5BH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.12029,-3.79697,51.12029,-3.79697
TA24 7LF,TA8 2PZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.116733,-3.7570608,51.116733,-3.7570608
TA24 7LG,TA21 1AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.11744,-3.7359,51.11744,-3.7359
TA24 7LH,TA6 5EB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.15061,-3.80943,51.15061,-3.80943
TA24 7LJ,TA18 7AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.14128,-3.81455,51.14128,-3.81455
TA24 7LL,TA4 3WJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.15518,-3.82755,51.15518,-3.82755
TA24 7LN,TA16 5PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.15339,-3.72427,51.15339,-3.72427
TA24 7LQ,TA6 4AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.14571,-3.81024,51.14571,-3.81024
TA24 7LS,TA2 6PQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13474,-3.63051,51.13474,-3.63051
TA24 7LT,TA3 7RZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13408,-3.63437,51.13408,-3.63437
TA24 7LU,TA3 5RY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13429,-3.62988,51.13429,-3.62988
TA24 7LX,TA19 9QQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1333,-3.63463,51.1333,-3.63463
TA24 7LY,TA2 8BT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.12941,-3.63502,51.12941,-3.63502
TA24 7LZ,TA3 5ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TA24 7NA,TA1 3SG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13036,-3.64207,51.13036,-3.64207
TA24 7NB,TA3 6QD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.12367,-3.65528,51.12367,-3.65528
TA24 7ND,TA5 1YR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.12639,-3.65968,51.12639,-3.65968
TA24 7NE,TA6 7PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13192,-3.67534,51.13192,-3.67534
TA24 7NF,TA3 7QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13425,-3.67782,51.13425,-3.67782
TA24 7NG,TA10 9EL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1370481,-3.6920588,51.1370481,-3.6920588
TA24 7NH,TA24 6UZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.14222,-3.66794,51.14222,-3.66794
TA24 7NJ,TA2 7SG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.14543,-3.68065,51.14543,-3.68065
TA24 7NL,TA14 6SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.14629,-3.67711,51.14629,-3.67711
TA24 7NN,TA20 1NZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.14447,-3.66632,51.14447,-3.66632
TA24 7NP,TA3 5QN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1429199,-3.6568,51.1429199,-3.6568
TA24 7NQ,TA23 0SA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1392,-3.66046,51.1392,-3.66046
TA24 7NR,TA4 2BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.14808,-3.65889,51.14808,-3.65889
TA24 7NS,TA1 5JP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1432015,-3.6488289,51.1432015,-3.6488289
TA24 7NT,TA4 3RQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.14522,-3.64816,51.14522,-3.64816
TA24 7NU,TA6 6GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1584999,-3.65454,51.1584999,-3.65454
TA24 7NW,TA1 3DX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.14731,-3.66649,51.14731,-3.66649
TA24 7NX,TA12 6DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13716,-3.623,51.13716,-3.623
